address,id,balance
bitcoinaddress_9EEF595CCF4F53F9DF0E2F5A77A77351E3D4F710,287441950,5169669004081342
bitcoinaddress_D4C13A0015871529BD1CF8CD135C818AE3E6909E,337171357,5130292817672150
bitcoinaddress_90706818BA11608E9AD30043C7DB4347B8288BB0,125796691,5119719425834902
bitcoinaddress_9D3518D0F56EDC6942DF910270D7260AE2DC9D0B,113284253,4905627220481289
bitcoinaddress_3630B77E34B1CE0CE6709311AB858FB12F28E235,651559226,4882838393938273
bitcoinaddress_3B65057D8846147349A816F41A6C5CC1E706A02B,433981256,4817304224149401
bitcoinaddress_51B57F841E011AF81A4F99DDD181088C81B102AF,373607583,4796426051629631
bitcoinaddress_06F1B66F6D8AF8B3E984E5D807C0E1DD69647962,81010068,4467293152309840
bitcoinaddress_7B440345B84BD73A6FB2A330991EEFCF5B51274C,563442254,4313848639129206
bitcoinaddress_37EE0828211B0A0BD0BF5227D0A5563FCFB9E5F1,20456463,4285016833478005
bitcoinaddress_06F1B66F5A691FF3169702D615B77D0AF1451E77,86289230,4269133925171074
bitcoinaddress_07B92050B46C3B7119D76FDA67B2791616AD851D,651343431,4212013968197728
bitcoinaddress_8F1E2CAE0B1CD69A8D0F1CFD7BE473EAC33F8B45,376562298,4208866210047349
bitcoinaddress_06F1B66F8567C6E527FC89B4D664069D20B09693,318542091,4207762551638956
bitcoinaddress_6F7783EF471820FAE6DA4E5982AC6EF1D67619CA,780490234,4142075735896123
bitcoinaddress_90C9A08937C3F2A8FD1E194827A9979D39BC150C,224722310,4129249663157728
bitcoinaddress_147817677F02B8902230608F186D239D61785563,852991790,4114531058586853
bitcoinaddress_E4FFD284D880AEE1A2FC32B7361A8B2210B077AA,274123786,4081367846620142
bitcoinaddress_9488B1130433E7EDDFE86115EB50ED7392002EEA,36788011,4066975909425253
bitcoinaddress_39BD2435AB7D89F2E2D7459EB9DA1321075717C4,474733955,4052000000000000
bitcoinaddress_4F568082A7A57312AA42722676649569F01998DE,567326182,4051286744744125
bitcoinaddress_E5180F1FA2B9B556B062569C0296905AF3776156,100092570,4050500000000000
bitcoinaddress_890523B89DB748964D77DC6B85A132AC4D6F1559,459864387,3994093546207630
bitcoinaddress_24D992B276E7731D82BB8853F02652338788A62A,554762763,3989891822505388
bitcoinaddress_F169820B297DD9B773ED88D8DA44D056B8DE29F4,512585348,3979295112266253
bitcoinaddress_987A2FA18A327213135C55ED3C780084C4055E7E,52179289,3977124250225686
bitcoinaddress_0E2D946ED09BE7E4D990E4FD63796685EB4E3006,20868215,3975352683375040
bitcoinaddress_63B964B2C771FAACA3C42532948926B038D52179,668115898,3917423455375415
bitcoinaddress_7851902CEE5592E0A0236AD0715CD9CFC1D8D2C0,8712145,3906738478627445
bitcoinaddress_71D4C72EA6C725F769FA7C7090409C04D0EC336D,588934116,3890103829622671
bitcoinaddress_08EDD72F6E1A91795CD5901AB54D81307C6FA9E5,326562222,3887721731729038
bitcoinaddress_0B77F81B1408B8EDF3FDC3B460A2AC8C50236377,287253504,3885916510784448
bitcoinaddress_EF5F41C12037642C820FDD18E744CA2DE70142CC,874744496,3753308177917787
bitcoinaddress_06F1B66FD59A34755C37A8F701F43E937CDBEB13,3855264,3707395585711623
bitcoinaddress_06F1B66FFE49DF7FCE684DF16C62F59DC9ADBD3F,573011668,3676721023472513
bitcoinaddress_06F1B66FB6C0E253F24C74D3ED972FF447CA285C,443713568,3568220409448159
bitcoinaddress_15B3BB670FD3D3811A390BE12DA1EDE64BB9F318,83424699,3117687992616451
bitcoinaddress_06F1B6703D3F56427BFCFD372F952D50D04B64BD,418849753,3099461338220631
bitcoinaddress_29C4379896D1F89567EDD7661BDD70C915B8FC10,804910064,2856000000000000
bitcoinaddress_B64A517CD878290151C55C8612A5DB10AA2FAB38,121537926,2826800001000001
bitcoinaddress_5BBAE383A347D9C0A59D89B25E39FD8926C6C234,598240696,2760885272940925
bitcoinaddress_76CAF6167113806D753413426FB207C09C3888BD,183438445,2749218029197048
bitcoinaddress_72A5454371B5CEE07F96DC4A85883A1C13F4DE02,426721055,2717593340957160
bitcoinaddress_06F1B66FC9E59A7B4554CF2E6094032CD9EE45C4,564444711,2657149442482065
bitcoinaddress_BB1E7B85F684A5FB33144645146778F90D2F552B,58472251,2551213924010366
bitcoinaddress_06F1B66E25393FABD2B23A237E4BDFD4C2C35FAC,328830484,2396128841448122
bitcoinaddress_FFB5E42E37109ADD0F7D14E605626348DF8A6968,570795846,2127679294363581
bitcoinaddress_24B20439B3977F83AB384285D1B252C05D91BD27,29274245,2109080000000000
bitcoinaddress_E980860C729DB297BEA989FEBBCFE0C4E97AD7E5,566804109,1918931759000000
bitcoinaddress_3F6B6223C28E70650CC598454248BB5755B50B28,610136242,1909488022815223
bitcoinaddress_0E1D5B7A760DDC32481D9CFC6062107624BAC625,772922796,1909009838773913
bitcoinaddress_4B7CEADACAEF5A9E6CAB98AA583B81FA68003413,155248923,1908000000000000
bitcoinaddress_FD7D404EEA09185BB757C1C5EAC60F21BCBAEAD2,699074957,1902165767320263
bitcoinaddress_F7E5A62669D0E1A99993CCD4978A082565405AF2,368958304,1884939718731156
bitcoinaddress_6D66284CD168776D60D0A98F25B147589BD9ED36,464423578,1882136482000000
bitcoinaddress_CF8ECA9A141DC6CC6FE882BE7707E2EFD8912760,223798722,1825982248645593
bitcoinaddress_79C884EAFBA4DD3675BA0D910C46B309328E113B,546525147,17575736033944865
P2WPKHP2SH_A4E7EF2469B04B8350F063DC1D5126F8BBB58EFB,595636226,1750771693495057
bitcoinaddress_AEADDDC0F529E53EC44EE1DC29B95A8D22225AE0,343926388,1715702969591921
bitcoinaddress_C4532CAA2A53FC130ED8707A368544FAEF1A10E7,443042094,1706594036651665
bitcoinaddress_7175E12E4BC10F92B7BFF3DA7A8E6461D8C5B59C,409345005,1698657921080140
bitcoinaddress_B08F46E4D21CD0547A8A1E2E43E5440284F710A4,576011233,10031244485347790
