address,id,balance
bitcoinpubkey_410431D9DD452B73CF3B85F9955C0902F994B0D3DC3350EF6DA4A83A7747045D44002C0B20C3622D62AFFA44393038F9409E388C675D2E1118E65D30027A57170EF1,637846331,1137000000000000
bitcoinaddress_B62C3B2A174AA117767EBC29B34280097E0491EB,565844252,974399999950000
bitcoinaddress_B6291D763F27D4E275E8F9909061517D0D403889,453179487,955200000000000
bitcoinaddress_06F1B66FFE49DF7FCE684DF16C62F59DC9ADBD3F,573011668,949693283765473
bitcoinaddress_06F1B66FD59A34755C37A8F701F43E937CDBEB13,3855264,777300616192885
bitcoinaddress_10D722E40E55AE5C2589E5C08C679AF69FFC2572,35418983,760852720000000
bitcoinaddress_951D69F95B2BC9CEB2CFA5B446FF62665226EAD2,832994609,728009000000000
bitcoinaddress_DB44C017339E72E97C2E8251329928239C486FF8,512545968,723383726000000
bitcoinpubkey_41040ADB6790B8CBCF397DA581E78B42C469672A2BF2906032A6BA85C1BF28FACCF99AD4B8128B92B6B7D89F905F78F81542BF52D4FFB03324FD80F93B7AD039AB13,492788360,723336756000000
bitcoinpubkey_4104A5ED7CA6B78732C9B5E82F1A9EE81F4279DFA0BBED82B34FA7145BF067FD97E9D298F70E8E7FE90F09CAE0D887A084A0B0E451CC70B14878DC798A1035BE94C6,20228774,721132548000000
bitcoinaddress_06F1B66F5A691FF3169702D615B77D0AF1451E77,86289230,700203188556102
bitcoinaddress_AC78D0FF3065F6401F042EEB54BF2B058C40B370,522325321,685000000000000
bitcoinaddress_06F1B6703D3F56427BFCFD372F952D50D04B64BD,418849753,684584144683111
bitcoinaddress_2BC140A23ACBF8739CFE292228DE0487FFD4F0A1,129676616,665000000000000
bitcoinaddress_C803E8B5D01C2894F4BD60B8F94CE7EE374C712D,531045385,663758667935360
bitcoinaddress_0A0C14F7F235E1873B35B28320C4EFE89040C6BB,301603320,663528932064640
bitcoinaddress_9E41FD843CA22FB5E2A1D166A1D85F8A5E9F5093,493733240,651929247882616
bitcoinaddress_291BAFDDDAC7728F5653F4191894678871F117C1,340596325,641000006267400
bitcoinaddress_06F1B66F6D8AF8B3E984E5D807C0E1DD69647962,81010068,638972517612977
bitcoinaddress_DC8173E429AA994B5DA68D024CDF7C113BA7736E,408010618,635182357582002
bitcoinaddress_09F59F1BF16E82959447081B27774CC6347DECFC,199945952,632874518380100
bitcoinaddress_DE17F69427611FAF493B2BD2071C0FF1A2FEC2E4,698862670,631598726040580
bitcoinaddress_7248B92D295306D5B3FB672B47DCC4384E0BDC72,512874254,631444873959420
bitcoinaddress_2EFF653F47E6DDFE823998FA844EEF9D0038BF8D,233062975,622046795199346
bitcoinaddress_06F1B66F8567C6E527FC89B4D664069D20B09693,318542091,614907531658395
bitcoinaddress_FDE1C7466D00392A0FBC4B4FEDB51CCB507A7AFA,852575923,601598429367105
bitcoinaddress_54C5BB72A7C0F2E0E765A532F34C5FAE9384A655,699578234,596540941969724
bitcoinaddress_08E9D1F9F9B897052DA0F23AD4261AE499A82139,851638241,596228658030276
bitcoinaddress_EEC0E08CBABDE4C001D06275F28B3912F848BB3D,37448283,594694810467088
bitcoinaddress_5DE34A36856D863366BEB5BA03EF94DA19CAD47F,593168227,590623939225410
bitcoinaddress_06F1B66FC9E59A7B4554CF2E6094032CD9EE45C4,564444711,585309029805084
bitcoinaddress_E0F7F082CCF7A97C79D0972AEA533274C1A6BCF7,304876978,571542921107281
bitcoinaddress_4984C38AE3DAF61AE97A52620FAB07F3300F0136,732482641,571351224534197
bitcoinaddress_D24D0FCE485BBAC5711CB96D7CAC2FAF8DC0996C,473024693,566831313159425
bitcoinaddress_CC0B05E6C6D698246ABA911403FDC54956C22611,536788208,564089403215122
bitcoinaddress_F416C1692436349318C1B5F3351F505141095472,38304348,562868008295878
bitcoinaddress_06F1B66E25393FABD2B23A237E4BDFD4C2C35FAC,328830484,557811613053341
bitcoinaddress_D6DC71DC419E55BEA290F6B8AFC27A75CE3D8C4C,554469635,555887369846661
bitcoinaddress_BA0C3775BAC7C417173E3D65E70BC6D255FA739E,638878268,553755048088982
bitcoinaddress_7F4D9B70FFC5A78A31D2D3817F2FFF6956635130,576378408,552090892732318
bitcoinaddress_144A16FF6ED85F196B9E5AB80CE63276EFF16BB1,269331792,549762969877663
bitcoinaddress_2B89C4AB2B7B2B23C26F9D5128FC6A43C25DD0DD,348380834,548541169956655
bitcoinaddress_286E82EFECE3CBB2680E10EE587C59FC5EA94CA2,738456200,548491156274992
bitcoinaddress_2A6F49B527A59F392C2961A80D3F1DEA11BD2FFD,442136157,546100498077512
bitcoinaddress_F1698C120B96709239759CB215B956FE0455B245,225252537,533413364815167
bitcoinaddress_A0C333DEFCBDECD91846DC82922EDC295C3C17D4,153734810,503939960000000
bitcoinaddress_494E599CFFE2E3ECFD1B3152F2E1970B369A41BE,744814572,503218862128052
bitcoinaddress_63B8176C1EB3A2062DDCB042E26F3AC1509D2944,145334538,499883044045110
bitcoinaddress_95BD28AC696D354A58ED755EA013623FC808ACE7,394321992,492844508964634
bitcoinaddress_2A292864DDEA317263BFC98C27363FD811B03380,710870614,489326447864467
bitcoinaddress_6D4C3416DDAE123D7F168703DF9D26EF9A5F8762,169725541,482818547615699
bitcoinaddress_F863BDF71473080FC669D8608176804741CA3D61,855386884,475000000000000
bitcoinpubkey_4104E54CB303BE4F96957DBFCB9D64311AD8BBEA283BFC4A8DEB6ABD24C798267E8FA09E6BE6DFA8BB3C8A6489B5581126CF1CFAC0614818AE5308E853710DCD660B,330229283,474000000000000
bitcoinaddress_F67146A444D3C9F0D1FEBF3F1102A7F5E15DE27B,22538978,471849649805870
bitcoinaddress_2312BFB9A4235FC385D0CC711B20A026BCB271A2,568565365,471665613203000
bitcoinaddress_E51A8B00E342FE4DB10CBD5E1BD396A21A3A8E3C,584020002,471396524387787
bitcoinaddress_D0240FF3ABC07B7780ABACE5850975DC3798A170,877485008,469323256071389
bitcoinaddress_04D6E850653D23DA32E336785612B6CCC5E34784,61000522,467850874355908
bitcoinaddress_F904D8E167E8882A32523F52E16A3C7271A8395D,217466439,464035106745588
bitcoinaddress_F01E19161F9BD51EDBEC695EB05B83E1B2B3ACAD,130908484,461797911410795
bitcoinaddress_06F1B66FB6C0E253F24C74D3ED972FF447CA285C,443713568,456749290553499
bitcoinaddress_B412D845C3C8110684FF482346D827CA7B8E52D8,719308409,448500000000000
bitcoinaddress_68E2C0DCFA56F5736EB9B5CDEECD56CB03A6A558,330446301,447000000000000
bitcoinaddress_5709B4681344F41F500079CD0AD7ABB5A8D966FC,223453520,445000000000000
bitcoinaddress_D25D30D8A32761F28C790D5DD467218A68D50994,439781825,444189050560016
bitcoinaddress_82FBA0310785C53CE392C97E023C420DFA79EDEF,781673080,440329768562596
bitcoinaddress_0F082762854B3D947F149127889D5D1EE823379E,335653918,440270231437404
bitcoinaddress_7B17F387EACA69653D7FD0FFCFC050E0641D9B0A,75086066,439802499470897
bitcoinaddress_A95CA95A8C7CC56754F315C25EFB3F7C685C7C41,505710542,439061145729848
bitcoinaddress_1A7123BCF875DE6BC23FE7D53B93F8A1D7559A98,709844910,436496454430947
bitcoinaddress_3DFBCD1202F0F4F5F389A43FB7609FB0864801B6,343833279,435295409224779
bitcoinaddress_B037B277199EC6E9EF0249CCCBC8652C5F654B88,406398906,433309995884292
bitcoinaddress_D89DD2D87A69AF7FEA194CB5B7691FB9D7E1D02A,41434850,430818891244198
